MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20191029,06071,San Bernardino County,CA,71.32,28.68,5.46,0.03,0.00,0.00,2019-10-29,2019-11-04,1
20191022,06071,San Bernardino County,CA,71.32,28.68,5.46,0.03,0.00,0.00,2019-10-22,2019-10-28,1
20191015,06071,San Bernardino County,CA,80.41,19.59,5.46,0.03,0.00,0.00,2019-10-15,2019-10-21,1
20191008,06071,San Bernardino County,CA,80.41,19.59,5.46,0.03,0.00,0.00,2019-10-08,2019-10-14,1
20191001,06071,San Bernardino County,CA,80.41,19.59,5.46,0.03,0.00,0.00,2019-10-01,2019-10-07,1
20190924,06071,San Bernardino County,CA,80.41,19.59,5.46,0.03,0.00,0.00,2019-09-24,2019-09-30,1
20190917,06071,San Bernardino County,CA,80.41,19.59,5.46,0.03,0.00,0.00,2019-09-17,2019-09-23,1
20190910,06071,San Bernardino County,CA,91.08,8.92,5.37,0.05,0.00,0.00,2019-09-10,2019-09-16,1
20190903,06071,San Bernardino County,CA,91.08,8.92,5.37,0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190827,06071,San Bernardino County,CA,91.08,8.92,5.37,0.00,0.00,0.00,2019-08-27,2019-09-02,1
20190820,06071,San Bernardino County,CA,91.24,8.76,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,1
20190813,06071,San Bernardino County,CA,91.37,8.63,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,1
20190806,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,1
20190730,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190723,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190716,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190709,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190702,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190625,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190618,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190611,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190528,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190521,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190514,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190507,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190430,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190423,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190416,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190409,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190402,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190326,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190319,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190312,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,06071,San Bernardino County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,06071,San Bernardino County,CA,62.90,37.10,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,06071,San Bernardino County,CA,0.15,99.85,0.35,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,06071,San Bernardino County,CA,0.15,99.85,0.35,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,06071,San Bernardino County,CA,0.15,99.85,8.20,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190122,06071,San Bernardino County,CA,0.00,100.00,82.69,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190115,06071,San Bernardino County,CA,0.00,100.00,99.84,9.97,0.00,0.00,2019-01-15,2019-01-21,1
20190108,06071,San Bernardino County,CA,0.00,100.00,99.84,10.88,0.00,0.00,2019-01-08,2019-01-14,1
20190101,06071,San Bernardino County,CA,0.00,100.00,99.84,10.88,0.00,0.00,2019-01-01,2019-01-07,1
20181225,06071,San Bernardino County,CA,0.00,100.00,99.84,10.88,0.00,0.00,2018-12-25,2018-12-31,1
20181218,06071,San Bernardino County,CA,0.00,100.00,99.84,10.88,0.00,0.00,2018-12-18,2018-12-24,1
20181211,06071,San Bernardino County,CA,0.00,100.00,99.84,10.88,0.00,0.00,2018-12-11,2018-12-17,1
20181204,06071,San Bernardino County,CA,0.00,100.00,99.84,12.71,0.00,0.00,2018-12-04,2018-12-10,1
20181127,06071,San Bernardino County,CA,0.00,100.00,99.84,12.71,0.00,0.00,2018-11-27,2018-12-03,1
20181120,06071,San Bernardino County,CA,0.00,100.00,89.34,12.71,0.00,0.00,2018-11-20,2018-11-26,1
20181113,06071,San Bernardino County,CA,0.00,100.00,89.34,12.71,0.00,0.00,2018-11-13,2018-11-19,1
20181106,06071,San Bernardino County,CA,0.00,100.00,89.34,12.71,0.00,0.00,2018-11-06,2018-11-12,1
20191105,06073,San Diego County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,1
20191029,06073,San Diego County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,1
20191022,06073,San Diego County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,1
20191015,06073,San Diego County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,1
20191008,06073,San Diego County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,1
20191001,06073,San Diego County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,1
20190924,06073,San Diego County,CA,1.50,98.50,0.00,0.00,0.00,0.00,2019-09-24,2019-09-30,1
20190917,06073,San Diego County,CA,1.50,98.50,0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,1
20190910,06073,San Diego County,CA,1.50,98.50,0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,1
20190903,06073,San Diego County,CA,1.50,98.50,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190827,06073,San Diego County,CA,1.50,98.50,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,1
20190820,06073,San Diego County,CA,1.74,98.26,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,1
20190813,06073,San Diego County,CA,1.74,98.26,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,1
20190806,06073,San Diego County,CA,1.74,98.26,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,1
20190730,06073,San Diego County,CA,1.74,98.26,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190723,06073,San Diego County,CA,1.74,98.26,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190716,06073,San Diego County,CA,1.74,98.26,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190709,06073,San Diego County,CA,1.74,98.26,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190702,06073,San Diego County,CA,1.74,98.26,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190625,06073,San Diego County,CA,1.74,98.26,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190618,06073,San Diego County,CA,1.74,98.26,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190611,06073,San Diego County,CA,1.74,98.26,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,06073,San Diego County,CA,1.74,98.26,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190528,06073,San Diego County,CA,1.71,98.29,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190521,06073,San Diego County,CA,1.71,98.29,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190514,06073,San Diego County,CA,1.71,98.29,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190507,06073,San Diego County,CA,1.71,98.29,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190430,06073,San Diego County,CA,1.71,98.29,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190423,06073,San Diego County,CA,1.71,98.29,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190416,06073,San Diego County,CA,1.71,98.29,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190409,06073,San Diego County,CA,1.71,98.29,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190402,06073,San Diego County,CA,1.71,98.29,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190326,06073,San Diego County,CA,1.71,98.29,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190319,06073,San Diego County,CA,1.71,98.29,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190312,06073,San Diego County,CA,1.71,98.29,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,06073,San Diego County,CA,1.67,98.33,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,06073,San Diego County,CA,1.67,98.33,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,06073,San Diego County,CA,1.67,98.33,5.18,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,06073,San Diego County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,06073,San Diego County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,06073,San Diego County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190122,06073,San Diego County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190115,06073,San Diego County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2019-01-15,2019-01-21,1
20190108,06073,San Diego County,CA,0.00,100.00,100.00,33.47,0.00,0.00,2019-01-08,2019-01-14,1
20190101,06073,San Diego County,CA,0.00,100.00,100.00,33.47,0.00,0.00,2019-01-01,2019-01-07,1
20181225,06073,San Diego County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2018-12-25,2018-12-31,1
20181218,06073,San Diego County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2018-12-18,2018-12-24,1
20181211,06073,San Diego County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2018-12-11,2018-12-17,1
20181204,06073,San Diego County,CA,0.00,100.00,100.00,100.00,5.34,0.00,2018-12-04,2018-12-10,1
20181127,06073,San Diego County,CA,0.00,100.00,100.00,100.00,5.34,0.00,2018-11-27,2018-12-03,1
20181120,06073,San Diego County,CA,0.00,100.00,100.00,100.00,5.34,0.00,2018-11-20,2018-11-26,1
20181113,06073,San Diego County,CA,0.00,100.00,100.00,100.00,5.34,0.00,2018-11-13,2018-11-19,1
20181106,06073,San Diego County,CA,0.00,100.00,100.00,100.00,5.34,0.00,2018-11-06,2018-11-12,1
20191105,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,1
20191029,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,1
20191022,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,1
20191015,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,1
20191008,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,1
20191001,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,1
20190924,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-24,2019-09-30,1
20190917,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,1
20190910,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,1
20190903,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190827,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,1
20190820,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,1
20190813,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,1
20190806,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,1
20190730,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190723,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190716,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190709,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190702,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190625,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190618,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190611,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190528,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190521,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190514,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190507,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190430,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190423,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190416,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190409,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190402,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190326,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190319,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190312,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,06075,San Francisco County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,06075,San Francisco County,CA,98.87,1.13,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,06075,San Francisco County,CA,98.87,1.13,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190122,06075,San Francisco County,CA,0.00,100.00,1.13,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190115,06075,San Francisco County,CA,0.00,100.00,1.13,0.00,0.00,0.00,2019-01-15,2019-01-21,1
20190108,06075,San Francisco County,CA,0.00,100.00,1.13,0.00,0.00,0.00,2019-01-08,2019-01-14,1
20190101,06075,San Francisco County,CA,0.00,100.00,1.13,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20181225,06075,San Francisco County,CA,0.00,100.00,1.13,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181218,06075,San Francisco County,CA,0.00,100.00,1.13,0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181211,06075,San Francisco County,CA,0.00,100.00,1.13,0.00,0.00,0.00,2018-12-11,2018-12-17,1
20181204,06075,San Francisco County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-12-04,2018-12-10,1
20181127,06075,San Francisco County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-11-27,2018-12-03,1
20181120,06075,San Francisco County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-11-20,2018-11-26,1
20181113,06075,San Francisco County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,1
20181106,06075,San Francisco County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,1
20191105,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,1
20191029,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,1
20191022,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,1
20191015,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,1
20191008,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,1
20191001,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,1
20190924,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-24,2019-09-30,1
20190917,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,1
20190910,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,1
20190903,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190827,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,1
20190820,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,1
20190813,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,1
20190806,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,1
20190730,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190723,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190716,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190709,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190702,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190625,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190618,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190611,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190528,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190521,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190514,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190507,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190430,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190423,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190416,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190409,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190402,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190326,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190319,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190312,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,06077,San Joaquin County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,06077,San Joaquin County,CA,81.28,18.72,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190122,06077,San Joaquin County,CA,0.00,100.00,18.62,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190115,06077,San Joaquin County,CA,0.00,100.00,18.62,0.00,0.00,0.00,2019-01-15,2019-01-21,1
20190108,06077,San Joaquin County,CA,0.00,100.00,18.62,0.00,0.00,0.00,2019-01-08,2019-01-14,1
20190101,06077,San Joaquin County,CA,0.00,100.00,18.62,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20181225,06077,San Joaquin County,CA,0.00,100.00,18.62,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181218,06077,San Joaquin County,CA,0.00,100.00,18.62,0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181211,06077,San Joaquin County,CA,0.00,100.00,18.62,0.00,0.00,0.00,2018-12-11,2018-12-17,1
20181204,06077,San Joaquin County,CA,0.00,100.00,90.28,0.00,0.00,0.00,2018-12-04,2018-12-10,1
20181127,06077,San Joaquin County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-11-27,2018-12-03,1
20181120,06077,San Joaquin County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-11-20,2018-11-26,1
20181113,06077,San Joaquin County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,1
20181106,06077,San Joaquin County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,1
20191105,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,1
20191029,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,1
20191022,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,1
20191015,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,1
20191008,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,1
20191001,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,1
20190924,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-24,2019-09-30,1
20190917,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,1
20190910,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,1
20190903,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190827,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,1
20190820,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,1
20190813,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,1
20190806,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,1
20190730,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190723,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190716,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190709,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190702,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190625,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190618,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190611,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,06079,San Luis Obispo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
